r2
-0.9596140267909958
-0.955298796952817
0.05035955623780808
0.5516936324801627
0.885813476239818
0.9156428305838129
0.9187715891837799
0.9208774633093728
0.9208603599609158
0.9223715101813835
0.919111131969125
0.9234408041111568
0.9250348360641143
0.9240912700833355
0.9262271120439367
0.9262506372401621
