loss,r2,loss_test,r2_test
53009056.0,0.9575902448014272,1263476.5,0.920520178462494
45517680.0,0.9703036911893436,1115165.0,0.9298498122816466
40376464.0,0.9713870418447892,887820.4375,0.9441510698333726
28887964.0,0.9820921160996817,635052.9375,0.9600515806164795
19962114.0,0.9791381666131913,499803.84375,0.9685595121734534
28363886.0,0.9621530442138816,686572.1875,0.9568107252068537
15262038.0,0.9800289554974985,492044.0625,0.9690476442331127
13378301.0,0.9863324499652117,428548.59375,0.9730418699213039
15324642.0,0.977470893458001,469249.625,0.9704815454057224
12244981.0,0.9866636527996457,476279.9375,0.9700392972978418
