loss,r2,loss_test,r2_test
31091528.0,0.03652057812652021,15380109.0,0.03250422938845121
2843429.25,0.921420688641609,1346593.75,0.9152916387773752
2289702.25,0.9422949275689086,1283111.75,0.9192850178349808
2060583.75,0.9527162034481415,1210912.5,0.9238267538336424
1884382.125,0.9572938534744375,1277202.0,0.9196567739818098
1785527.0,0.9602223407945487,1221862.125,0.9231379656043477
1621291.5,0.9672107042322349,1141931.5,0.9281660521515114
1582410.25,0.9682822411623961,1110199.25,0.9301621888736229
1445969.25,0.9722163783504787,1057050.75,0.9335055270409625
1369867.0,0.9745684927571401,1030071.6875,0.9352026671876155
1337208.75,0.9749614147129722,1064279.75,0.9330507951398098
1216171.875,0.9792717101482741,1006277.3125,0.9366994620218664
1170081.125,0.9804403460853066,943973.75,0.9406187124434938
1073602.5,0.9829410946257909,907618.25,0.9429056769620642
986081.6875,0.9850268163201505,892077.3125,0.943883293832344
796419.8125,0.9888896339605893,781204.8125,0.9508578028971563
812483.75,0.9861956683496989,778198.3125,0.9510469291092798
775340.125,0.9867913241051702,740617.1875,0.9534109952211001
617473.5625,0.9912820580489043,691751.375,0.9564849282087818
