loss,r2,loss_test,r2_test
74900152.0,0.8134891283724311,1667110.375,0.8951293328683536
61278436.0,0.8216181599516237,1316543.125,0.9171819943722079
58203740.0,0.8291100079773281,1263267.125,0.92053335476843
53527220.0,0.8291489972853865,1151518.125,0.9275629993606459
53071556.0,0.8374715221375701,1167077.25,0.9265842411072278
50310772.0,0.8238695288357873,1064092.375,0.9330625701120707
51173904.0,0.8189989038948872,1062730.375,0.933148253981712
45463460.0,0.8625434926202465,1018759.8125,0.9359142454361112
40373856.0,0.8858765740696718,921963.25,0.9420032964682719
37416368.0,0.8777803268928428,770904.0625,0.951505772966202
31277896.0,0.9102435781140126,706389.0625,0.9555641368736593
30927868.0,0.9175434111423042,682739.625,0.9570518158526063
