loss,r2,loss_test,r2_test
133188184.0,0.9679367595488632,1282936.0,0.9192960711701857
117448000.0,0.9276834519555417,1181231.875,0.9256938333389428
97800352.0,0.9560263350457678,990684.8125,0.9376803228387036
95809208.0,0.91622305908383,984082.0625,0.938095673240742
71813544.0,0.9539502716751533,746985.5,0.9530103860060292
61711592.0,0.9755886383864879,629710.5,0.9603876485013331
64209088.0,0.9421970757538838,651477.25,0.9590183977439798
52689272.0,0.9760117467259717,532018.5,0.9665330311746756
60044132.0,0.949463073692808,612097.0625,0.9614956323818267
68631144.0,0.9591938833763239,670439.0625,0.957825596279402
60546628.0,0.9457908161478854,628934.875,0.9604364447330063
44422116.0,0.9687725147076023,471258.84375,0.9703551562356181
46861824.0,0.9418410604650125,492506.125,0.9690185822469488
45071816.0,0.9590177896099545,492732.65625,0.9690043272334335
37490392.0,0.9613763983709226,415162.4375,0.9738839364634309
40419112.0,0.9519908186365488,447555.6875,0.9718462176138802
47097184.0,0.9549261857054269,526249.5,0.9668959301125144
35356528.0,0.9658189391860506,413196.96875,0.974007575310097
37213252.0,0.9589651312564456,428227.0,0.9730620978461795
