r2
-0.9596140267909958
0.3279208149689513
0.4705573075006685
0.9072217063301578
0.9152227583333705
0.9140728930102731
0.9223291555951549
0.9244500926597237
0.9214526861000041
0.9181640202569872
0.9246261940455556
0.9236157921637922
0.9255428193125134
0.9267776466673251
0.926042499962245
0.8821099357463609
