loss,r2,loss_test,r2_test
546925184.0,0.2869358877866889,10690922.0,0.3274805261682493
95374088.0,0.915660822598659,1874449.5,0.8820865286868456
74365528.0,0.9695653319368677,1502105.5,0.9055090777850145
66548776.0,0.9710231813888621,1337787.25,0.9158456203996467
72994096.0,0.9463467640513219,1416560.25,0.9108903547276632
69426744.0,0.9540999902462786,1353753.5,0.9148412471801569
62556620.0,0.9636444072318365,1244627.75,0.9217058755140702
61605252.0,0.9660334455972275,1228907.125,0.922694802479627
63295408.0,0.9734669890954173,1277664.625,0.9196276736040032
62022912.0,0.9735225179742768,1262470.625,0.9205834653508986
79118128.0,0.9370255020531902,1524009.25,0.9041312042211325
59039464.0,0.9723482313461399,1192452.625,0.9249879792529493
63601824.0,0.9585195575287782,1253164.875,0.921168839028974
61104248.0,0.973030692680795,1240936.875,0.9219380553014809
