loss,r2,loss_test,r2_test
33339738.0,0.9680550337048577,1297859.875,0.9183572803222908
32768562.0,0.9711772570710594,1283670.25,0.9192498808081038
36599644.0,0.9566484492188154,1332400.125,0.9161845005201746
32484406.0,0.9668947006911119,1227208.25,0.9228016602433948
30994232.0,0.9692597571133101,1201190.875,0.9244383018720657
32569066.0,0.9628990655084217,1319615.5,0.9169887262342452
29848582.0,0.9670620679705413,1126031.875,0.9291662295824376
30064304.0,0.9641289117804513,1123370.75,0.9293336273995689
31380736.0,0.9592240169680913,1153681.0,0.9274269383635153
28245192.0,0.9641976547622513,1078144.0,0.9321786437605787
