r2
-0.9596140267909958
0.917084974113979
0.924959389226862
0.9275559470533014
0.9332612938290034
0.9423937784439314
0.9510678191155656
0.9590607036450952
0.9643158494379345
0.9672818139644989
0.9689108671021218
