loss,r2,loss_test,r2_test
137046368.0,0.22089029656361758,12009926.0,0.24450772687547506
38965280.0,0.7075949452284371,2654574.5,0.8330122560654406
31300648.0,0.8055883945437362,1769691.125,0.8886764210825501
29940592.0,0.845425638264475,1649414.875,0.8962424675402141
28728614.0,0.83800754328095,1492219.5,0.9061309594016923
29153736.0,0.8597244046005248,1532935.25,0.9035697024374736
27751048.0,0.8567117142345158,1422631.125,0.9105084594610886
28122570.0,0.8400591304862943,1449085.25,0.9088443494852865
27353452.0,0.860639437395317,1409489.5,0.911335140547381
26781884.0,0.8647687695176904,1421292.125,0.9105926919079524
27226024.0,0.8329868426048739,1542987.125,0.9029373808741181
26564502.0,0.8716998924682526,1369439.125,0.9138545359068064
26227784.0,0.8502941986305824,1382400.25,0.9130392015431085
25918188.0,0.8490111479605028,1350053.75,0.9150739878989064
