loss,r2,loss_test,r2_test
13803308.0,0.9662956782566982,1251124.625,0.9212971869430158
13252898.0,0.9586448497934484,1207959.125,0.9240125453498208
12987152.0,0.961222777124224,1191376.5,0.9250556789888132
14015902.0,0.9299907375051528,1273931.0,0.9198625388075911
12511212.0,0.9495381036915053,1151532.375,0.9275621078163756
14070862.0,0.9624875496901246,1284954.75,0.9191690812391593
11518333.0,0.9538181610688072,1056259.75,0.9335552831946201
11251781.0,0.9384035197861412,1029213.3125,0.9352566636650709
11050692.0,0.952822929983739,1018452.5,0.9359335778963949
11093443.0,0.926979655753876,998459.6875,0.9371912375384073
9454893.0,0.9549972963632257,906320.1875,0.9429873332952873
11854561.0,0.8981779446381916,1096123.625,0.931047627855647
7746557.0,0.976253554800811,786922.1875,0.9504981413991475
6623001.5,0.9740435633101826,689002.1875,0.9566578661428237
