loss,r2,loss_test,r2_test
32710870.0,0.9419318206107843,1289505.875,0.9188827914243304
30201792.0,0.9484963052897453,1217856.5,0.9233899356232671
28954604.0,0.9501602212890817,1185787.125,0.9254072887776489
28789440.0,0.9470276348885414,1183216.75,0.925568969950982
29029002.0,0.9444523599687428,1188419.375,0.9252416979489257
27114192.0,0.954435104994056,1123391.875,0.9293323013080128
25495922.0,0.9566739675138122,1057135.875,0.9335001764408246
24936686.0,0.9549864257097969,1030834.625,0.9351546680443845
28528870.0,0.9389924592058518,1160149.0,0.9270200731994822
22053312.0,0.9605120225192756,930352.4375,0.9414755753377562
18788718.0,0.9657013643154739,819771.0625,0.948431767606465
14997880.0,0.9732444896357764,678636.0,0.9573099582815401
14150865.0,0.9719908610053396,640320.5625,0.9597202156810274
14295846.0,0.9729868088812791,625479.375,0.960653813980516
