r2
-0.9596140267909958
0.5015977597486354
0.9440050000749282
0.9753465023471428
0.9785837843486838
0.9786235096836401
0.9642925022589411
0.9796672309615412
0.9782297201682423
0.9797562024897603
0.9800872398601376
0.9799496944532637
0.9805169867413023
0.9798388036279259
0.9804672085402523
0.980522615245444
