loss,r2,loss_test,r2_test
14401573.0,0.9272454294181885,1289181.875,0.9189031715591417
13929745.0,0.9311166585598584,1246128.125,0.9216114946893423
13211993.0,0.9371584706304696,1190709.875,0.925097615595483
12999359.0,0.9357491960539728,1177481.25,0.9259297672171741
12255692.0,0.947156980444263,1124539.75,0.9292600919430987
11837157.0,0.945672133420556,1103688.0,0.9305717829073188
11256482.0,0.9537523225511907,1063534.375,0.9330976754230742
10810428.0,0.953529847682106,1030421.0,0.9351806897181176
12031237.0,0.9387036352734927,1130075.875,0.9289118416775054
9895659.0,0.960876342577235,980654.9375,0.9383112604237325
9816500.0,0.9565500754082075,968256.0,0.9390912166910823
9256804.0,0.9630123597006719,930399.0,0.9414726428718092
8650517.0,0.9671935182193588,888377.3125,0.944116042795665
8269001.5,0.9637522374190858,854353.75,0.9462563210384909
7488888.5,0.9692258218262078,750471.5625,0.952791096886686
5833795.5,0.9716158746734448,644761.9375,0.9594408274787374
5153397.0,0.9730733958581149,594326.25,0.9626135187404892
5292987.0,0.9736181941776263,597711.4375,0.962400573996092
4529658.0,0.9798278306278376,554016.75,0.9651492139307577
