loss,r2,loss_test,r2_test
319783456.0,0.7781884945887028,1391572.0,0.9124622582911335
225265184.0,0.9378750758101118,949214.3125,0.9402890503074679
245156224.0,0.95774219991851,1085538.375,0.931713500302178
185729264.0,0.9572436290816212,873595.375,0.9450459107997111
146050784.0,0.8914567222401435,706376.6875,0.9555649141859914
151056752.0,0.9482702934893692,732848.0625,0.9538997154283114
114701240.0,0.8957472482884059,553695.375,0.965169430743309
129598016.0,0.9674979965143605,617195.625,0.9611749045994513
118297688.0,0.9514756565709125,541307.8125,0.9659486774121552
101956704.0,0.9516977711860665,485723.0625,0.9694452715668856
162371328.0,0.8423307339184939,784045.0625,0.9506791334887676
