loss,r2,loss_test,r2_test
284649920.0,0.8197926457439929,1550818.75,0.9024447312188668
258350640.0,0.8487906956050826,1296623.375,0.9184350612462225
231510704.0,0.8639590934135819,1241152.875,0.9219244608194587
237561328.0,0.8695946167270638,1231045.875,0.922560252813845
201193040.0,0.8830017593232743,1091978.75,0.9313083607806205
198603120.0,0.8874405739991673,1115903.375,0.9298033654230089
158795904.0,0.9264368528897806,873063.25,0.9450793789648526
202685776.0,0.8948931339808278,1213230.75,0.9236809180468756
179692304.0,0.9284042172800308,951960.1875,0.9401163185733611
193598256.0,0.9071680952298992,1028305.5625,0.9353137686990067
109465144.0,0.9613376551565433,590958.6875,0.9628253606832043
149659072.0,0.923564893885016,845402.75,0.9468193876941626
99562448.0,0.9525304431760284,545109.9375,0.9657095058650028
99659008.0,0.9673395572151383,557512.1875,0.9649293314643639
150353152.0,0.9332927838743522,817379.8125,0.9485821843822451
120871744.0,0.9488208964299583,637639.125,0.9598888941244528
105194384.0,0.951875780034163,561878.125,0.9646546861391669
117553096.0,0.9530924741801461,627196.0625,0.9605458218195726
92376912.0,0.968350847336761,489685.84375,0.9691959924624483
