loss,r2,loss_test,r2_test
75133528.0,0.9492299752803459,1131857.25,0.9287997736191274
65753124.0,0.9487297469603899,998274.0625,0.9372029227074499
45503428.0,0.9578526292423412,688967.25,0.9566600651626929
36245036.0,0.9783494868993912,577342.0625,0.9636819168874426
24201732.0,0.9896571614635745,411756.5,0.9740981883220678
21925112.0,0.9936809216770741,377292.375,0.9762661772196656
26984708.0,0.9873282787317403,468353.84375,0.970537894768021
21626004.0,0.9929639569358251,396060.875,0.9750855300773752
17790316.0,0.9952124290623868,330822.25,0.9791894115390652
19779352.0,0.9933331866564428,375786.96875,0.9763608723403404
