loss,r2,loss_test,r2_test
26951152.0,0.9627090263497942,1268094.0,0.9202297156390508
28392922.0,0.9697003861069863,1302193.375,0.9180846800525387
26101910.0,0.9539102774057399,1239691.125,0.9220164154303672
27846708.0,0.9393254019873447,1341758.75,0.9155957936969628
25202110.0,0.9645316112875147,1181905.625,0.9256514497801727
24507664.0,0.9657070157238371,1153893.75,0.927413556409801
27177114.0,0.9395500614279382,1326190.375,0.916575128820772
24559700.0,0.9698784217964496,1138930.375,0.9283548342460813
22912326.0,0.9685909751208245,1077254.5,0.9322345984773481
20918524.0,0.9647689135411468,1010887.3125,0.9364094669621346
19973954.0,0.9674687519186501,952426.3125,0.9400869967691534
19481136.0,0.9712656156368499,924777.0,0.9418262977512686
18779106.0,0.9685921816010848,884422.5,0.9443648233960158
17792368.0,0.9632958668197272,904761.3125,0.9430853944570121
