loss,r2,loss_test,r2_test
209079920.0,0.3704916948494812,2474105.0,0.8443648031230414
98232048.0,0.8136187267128528,1377346.375,0.9133571320669411
89758232.0,0.840084671133491,1279572.875,0.9195076309312873
92538592.0,0.8586591811320925,1278897.0,0.9195501370259861
148314000.0,0.6627174562114336,2069971.25,0.8697870975863461
96365008.0,0.8519538069987307,1307319.625,0.9177622061650202
86928264.0,0.8548682153887703,1221142.25,0.9231832407556968
117641432.0,0.8143181713879148,1510797.75,0.904962292642627
123298296.0,0.6900447310080771,1741386.625,0.8904569402905044
83335872.0,0.8442005138343026,1212794.125,0.9237083891654956
84595872.0,0.8469474638506689,1188953.375,0.9252081110434125
82903608.0,0.8372858166344612,1205755.125,0.924151188692764
81749240.0,0.8328912233458504,1167579.625,0.9265526375052293
93774216.0,0.7557895573191347,1340491.25,0.9156755197492035
