loss,r2,loss_test,r2_test
294204000.0,0.581157494717286,2715867.0,0.8291566044129377
236867152.0,0.6969301370592687,2005347.375,0.8738523016531963
216693232.0,0.7712167811692301,1657625.375,0.8957260102317794
218698160.0,0.7903275089279119,1542031.125,0.9029975199566188
249169456.0,0.7466683999878848,1868822.625,0.8824404953988991
216201856.0,0.7924133934433804,1526566.5,0.9039703298878015
213303120.0,0.8051023289283665,1568430.0,0.9013368859494242
255480208.0,0.7558347643472748,2110836.0,0.8672164879404958
204318512.0,0.8122425588990706,1439019.5,0.909477539112559
197677984.0,0.8207942185606119,1415969.25,0.9109275277809424
200616880.0,0.8142763096317106,1458038.375,0.9082811420729671
191927984.0,0.820595537573364,1354934.125,0.9147669778684449
203202432.0,0.8119812032179279,1591478.625,0.8998869949157864
187538288.0,0.8285445394813978,1345081.125,0.9153867928491806
