r2
-0.9596140267909958
0.8994982046581699
0.9285708939149546
0.9313550920171988
0.9382438920725164
0.9452159589989662
0.9578642000846916
0.9679214986840271
0.9700117134563346
0.9702013329836768
0.9733534170048022
