r2
-0.9596140267909958
-0.20541239852554205
0.6234005964895925
0.919213679030142
0.9219767218885822
0.9229691753843559
0.9239893265101037
0.9253808738632829
0.9259314848101098
0.9279242469233688
0.928781658861562
0.9312500176818438
0.9330351656787435
0.9330074773831256
0.9375194671168012
0.9397680711394671
