loss,r2,loss_test,r2_test
74161920.0,-0.7314466241028075,25210404.0,-0.5858769929521939
3107774.75,0.9080156380408657,1354434.25,0.9147984279140294
2769867.25,0.9297974851444762,1297810.125,0.9183604015050018
2718795.25,0.9338274252217224,1300726.75,0.9181769301344074
2742629.5,0.9364027139666086,1343391.625,0.9154930694744567
2532423.0,0.9418602366978913,1251760.125,0.921257206335196
2424113.5,0.9455744527025305,1240756.375,0.9219494106436475
2236482.75,0.9505118786855362,1170663.5,0.9263586507448854
2142160.0,0.9519983444395895,1106267.625,0.930409512122844
1961038.5,0.9582977634545059,1124443.375,0.9292661524164263
1901743.375,0.9597329061758455,1045028.4375,0.9342618027312295
1819512.5,0.9609624257022874,1017460.0,0.9359960117561718
1768503.375,0.9628653748114356,1022912.3125,0.9356530339133815
1703352.25,0.9658814615397743,949731.875,0.9402564941877073
1586927.75,0.9688854962175553,947159.375,0.9404183179408039
