loss,r2,loss_test,r2_test
13727042.0,0.9626270942417973,1269907.375,0.9201156596833046
12971822.0,0.9637095821384432,1228583.625,0.9227151430718854
12679610.0,0.9620024550076848,1220580.25,0.9232186086789674
11521648.0,0.9670845952989484,1153455.0,0.927441155758362
11827325.0,0.9600606101408297,1187422.75,0.9253043927113951
9095281.0,0.9697989994127781,990389.6875,0.9376988926099425
8285213.5,0.9639257614263594,930603.5,0.9414597796996858
6677100.5,0.961487923492871,789194.25,0.9503552176121167
5840138.5,0.9645800691549026,670415.5625,0.9578270700264403
4965784.0,0.9569732300673666,642605.5625,0.9595764774169127
5250602.5,0.9605238541668656,570238.5,0.9641287726505879
5810068.0,0.9515841803105374,636264.0,0.9599753983814342
4227727.5,0.9627658879718622,563867.25,0.9645295629896338
4409083.0,0.9575113609450789,559730.75,0.9647897744414901
