r2
-0.9596140267909958
0.5860715212031651
0.9523134151490583
0.9734013249270305
0.9771917081916522
0.9776668697593793
0.9800591382331143
0.979332001791036
0.9794510798374713
0.9792002346686204
0.9792349795342268
