loss,r2,loss_test,r2_test
887925952.0,0.8551159386781466,1555376.625,0.9021580112906347
677512256.0,0.9362203519832543,1211499.875,0.9237898067786118
592955904.0,0.9435578706698434,1096561.75,0.9310200605730746
483495072.0,0.9705131907869265,883188.625,0.9444424391679253
367796480.0,0.9754338942551758,684252.6875,0.9569566365802821
339866080.0,0.9591056104085144,625617.5625,0.960645115780889
366089376.0,0.961919081231661,674695.9375,0.95755781050995
283557152.0,0.9871468833419068,516325.28125,0.9675202223610958
360820352.0,0.9329653875373919,640525.0,0.9597073550405888
284794144.0,0.9839333589069036,510869.40625,0.9678634262952158
257555600.0,0.9932731769715021,475287.78125,0.970101712309245
262874304.0,0.9889654966297182,486099.4375,0.9694215942649127
257088272.0,0.9839886153737608,459902.65625,0.9710695212414086
230234144.0,0.9906862265998955,440052.03125,0.9723182407038913
300109088.0,0.9534821661105513,535279.3125,0.9663279045453905
219121776.0,0.9956073769938077,415312.90625,0.9738744672623013
210307712.0,0.9959763673503992,400877.40625,0.974782546931243
221429152.0,0.9965306545679061,417575.59375,0.9737321355486764
272782816.0,0.9824950091959823,495093.46875,0.9688558238633651
