loss,r2,loss_test,r2_test
48967712.0,0.9115904301305414,1722683.75,0.8916334471720212
43615556.0,0.9181873780605915,1429345.125,0.9100861089560771
42319480.0,0.9219394757195662,1312169.625,0.9174571143816674
43938172.0,0.9233363123328557,1441719.625,0.9093076856496639
42801044.0,0.9135860655792619,1288914.5,0.9189199933786607
40499884.0,0.9258277697236664,1252693.0,0.9211985262017657
40490604.0,0.9249693944849515,1235268.875,0.9222946073700625
40913460.0,0.9181125645846167,1273199.375,0.9199085598465898
38898144.0,0.936982873263031,1280608.0,0.9194425119109619
37756600.0,0.9384470716201104,1181521.25,0.9256756310394668
36470184.0,0.9387709554705955,1172064.25,0.9262705302392659
36059324.0,0.9403977374980003,1151081.375,0.9275904665685942
37044448.0,0.9422471397075702,1313087.25,0.9173993754682881
34508128.0,0.942450099355208,1129655.625,0.9289382762990886
37506580.0,0.9234002411756618,1238284.5,0.9221049076971071
33150204.0,0.9518963264009883,1148997.5,0.9277215623253405
33375414.0,0.9515362830930254,1189057.5,0.9252015553475311
32004498.0,0.9481822424062595,1080635.75,0.932021897752926
30922818.0,0.9500887590570193,1068429.875,0.9327897154825108
