loss,r2,loss_test,r2_test
39134644.0,0.9489788644239507,1293801.25,0.9186125904816197
42289460.0,0.9363073230512945,1358263.625,0.9145575338892808
38449376.0,0.9493194741481041,1245593.75,0.9216451112178541
38865768.0,0.9554254535105445,1316489.125,0.9171853869247539
37714900.0,0.9572815216084517,1264905.625,0.9204302901951974
44414984.0,0.953999592927882,1637558.375,0.8969883125849614
35583792.0,0.9554284564807354,1150686.25,0.9276153180804101
36526404.0,0.9607518036892501,1289614.625,0.9188759521024834
32375272.0,0.9608797602015988,1070036.0,0.9326886844060845
30241696.0,0.9680229761202478,1024963.75,0.9355239852761903
34193760.0,0.9501442998934485,1197154.625,0.9246921997120838
27486002.0,0.9755021924102417,1083236.375,0.9318582999084173
26173164.0,0.9731579869039336,962038.4375,0.939482343514683
21946284.0,0.9790998162155172,882920.1875,0.9444593260352288
19200754.0,0.9826930432916176,803880.75,0.9494313588727638
17109404.0,0.973793808658092,730364.125,0.9540559677432623
16478310.0,0.9756270949239947,700081.5625,0.9559609122679051
16002059.0,0.978385649376898,794037.875,0.9500505294691973
12671109.0,0.9741642827956999,600177.5625,0.9622454383237403
