r2
-0.9596140267909958
0.8450260408617235
0.9165444225160998
0.9219965965818697
0.9233277582408678
0.9227846641780927
0.9247498210073904
0.926603280074741
0.9236966184551523
0.9248560219338601
0.9301330877625127
