loss,r2,loss_test,r2_test
88903944.0,0.9199047150641871,1271093.5,0.9200410332903897
84824248.0,0.9302115875073901,1206698.625,0.924091837733316
78000816.0,0.9379625113062362,1116869.375,0.9297425977185801
74525304.0,0.9391232504456627,1065113.625,0.9329983329513895
76790832.0,0.9268543231327211,1133282.875,0.9287100968905089
58221272.0,0.9462707179316268,857352.25,0.9460676955112841
47217528.0,0.9565339833183594,696280.9375,0.9561999933411782
40519020.0,0.9632517393596723,607434.0,0.9617889682971686
34641388.0,0.9659260853675328,517593.5625,0.9674404372154997
31951264.0,0.9686201772892784,470723.0625,0.9703888562310556
42389940.0,0.9561404286907459,635487.0,0.960024270282361
29072626.0,0.9724547595464896,437324.5,0.9724898139933443
26581068.0,0.9664164586955574,406859.9375,0.9744062113614148
30064166.0,0.9787640959087998,443454.46875,0.9721042051108869
25881358.0,0.9751088564759252,393307.46875,0.9752587362930246
26335720.0,0.9691134947817966,415739.90625,0.9738476072238025
24373214.0,0.9730690944599908,370265.21875,0.976708224658948
27400034.0,0.9741617243829914,425695.8125,0.9732213229251617
24741634.0,0.9767871308669268,386619.40625,0.9756794545209776
27221954.0,0.9705968109825994,431794.9375,0.9728376598956707
