loss,r2,loss_test,r2_test
147737712.0,0.1617129872703047,12595656.0,0.20766204444786662
14654668.0,0.9105612150355735,1342064.25,0.9155765718598885
13537730.0,0.9193705311822393,1274913.75,0.9198007213762894
13027051.0,0.9232932342147517,1246952.375,0.9215596433458132
12608064.0,0.9244558152519664,1219619.25,0.9232790556211845
12600428.0,0.9256636855489127,1222877.0,0.9230741216124039
12297342.0,0.9245201692992536,1200339.5,0.9244918553955311
11935710.0,0.9284001543866288,1174803.625,0.9260981997861979
11834203.0,0.9283051987231452,1170349.75,0.9263783796755164
12282525.0,0.9233881388663807,1198728.0,0.9245932283962203
11425897.0,0.9327724307605869,1138951.25,0.9283535211448352
11192296.0,0.9291199645760678,1106293.625,0.9304078781862036
12693575.0,0.9184909965592511,1225802.75,0.922890073905846
12718113.0,0.9316282235123693,1240648.0,0.9219562250723267
12423636.0,0.929988326197009,1200204.875,0.9245003267603356
