r2
-0.9596140267909958
0.8532931326292342
0.9168404406641835
0.9259617112013485
0.9360289365693889
0.9417650366112931
0.9486165614491882
0.9576704875130365
0.9666668380351368
0.9693115367829811
0.9706630399251005
0.9721878539587541
0.9729077914163182
0.9746201722525187
0.9753218858895369
0.9742699860066101
0.9759132200859533
0.976734852766069
0.9774875627913738
0.9776181646568163
0.9782888655328322
