loss,r2,loss_test,r2_test
17681348.0,0.9519273010294695,1645158.75,0.8965102280363678
13632245.0,0.962080525377548,1308211.5,0.9177061007129483
13267863.0,0.963849298348662,1250276.5,0.9213505399154234
15034590.0,0.9401510402988216,1429321.125,0.9100876134003337
13043037.0,0.9648225278365167,1210623.375,0.9238449419089165
13398625.0,0.9658703569178836,1247341.5,0.9215351606657578
13580382.0,0.9656445283924497,1245285.875,0.9216644759713631
12439584.0,0.9692253775184874,1170348.625,0.9263784507036166
12125548.0,0.9653507667850237,1147367.0,0.9278241332775359
11708315.0,0.9676940327679747,1122356.75,0.9293974111147486
11390162.0,0.962157387820405,1112978.25,0.9299873699864052
12104697.0,0.9457044800065803,1224139.375,0.922994718139935
11459392.0,0.9467257791883044,1159829.875,0.9270401478489841
10157276.0,0.9657762415952953,977650.0625,0.9385002774454636
9858569.0,0.9577550028724663,979233.125,0.9384007011846132
11226404.0,0.925657372459015,1168193.625,0.926514013552541
8772587.0,0.9644596879543861,856223.0625,0.9461387197225082
8447123.0,0.9663607507585125,831208.0625,0.9477123138080479
8097381.0,0.9598226310544506,807870.125,0.9491804013570566
