loss,r2,loss_test,r2_test
11306756.0,0.9441642649531279,1328316.125,0.916441397644
10647649.0,0.9275365367759236,1266257.5,0.9203452538373196
10589570.0,0.9142318762114985,1284861.0,0.9191749732231802
10213398.0,0.9203845214127179,1236714.375,0.9222036720035242
10219720.0,0.9180033966704232,1207331.125,0.9240520498469534
9811531.0,0.9492364084765167,1155692.375,0.9273004137762534
9709472.0,0.9467935492888716,1133279.375,0.9287103228222593
9058062.0,0.95313727546833,1032560.9375,0.9350460763109054
8644182.0,0.926191470277042,997194.6875,0.937270812997941
7077907.0,0.9574817067424894,821123.5625,0.9483466819400691
5903056.0,0.9689905960753885,755607.875,0.9524679946676496
4920550.0,0.9883558713365755,684512.6875,0.9569402845847472
4347229.0,0.9885533920093457,640492.3125,0.9597094118396166
4466706.5,0.9764154231940909,693286.75,0.9563883437454065
3866610.0,0.9923570546456096,705758.0,0.9556038329317873
3114159.5,0.9900155663740091,608460.9375,0.9617243673158133
2718036.5,0.985953433489958,549814.125,0.9654135798176268
2499189.5,0.9898841254330153,543272.0625,0.9658251177490773
2819259.0,0.9885773851095123,577304.875,0.9636842602770934
