r2
-0.9596140267909958
0.21669523280089065
0.910915327639189
0.9200297495002766
0.922454151797829
0.9231945188808035
0.9244554932570214
0.9252812323589091
0.9259976193683205
0.9276028683283153
0.9288773417173876
