loss,r2,loss_test,r2_test
19135956.0,0.9385240999586586,1509179.5,0.9050640737935024
16418133.0,0.950718894571978,1272259.125,0.9199677067487521
16190451.0,0.9525491818131407,1244597.625,0.9217077716474693
16462581.0,0.9516719485819689,1275639.125,0.9197550866589271
16378735.0,0.9529617576721976,1269587.375,0.9201357768201006
15711366.0,0.9564634429501558,1179459.625,0.9258053221329844
15721676.0,0.956279513113922,1169058.75,0.9264595950676421
17510306.0,0.9458646523860207,1262919.875,0.9205552021344524
15378120.0,0.9587463113918107,1128537.25,0.9290086273627077
15784870.0,0.9596212760413364,1209077.875,0.9239421670688416
14155252.0,0.9647569525098368,1039093.8125,0.9346351202786032
13991590.0,0.9633141128186999,1016458.75,0.936058997618687
13484065.0,0.9669711258527909,994159.25,0.9374617621458855
16797626.0,0.9500502772665005,1263116.875,0.9205428035676624
