loss,r2,loss_test,r2_test
16603604.0,0.7630508743329801,2866127.75,0.8197043407792196
4995433.5,0.9652372279483696,1238863.125,0.9220685070053378
3847906.0,0.9757158386605232,1118510.75,0.9296393484524468
2243837.0,0.9805633830809272,888285.0625,0.9441218448456709
1571110.25,0.9906261386965802,621114.5625,0.9609283846306668
1662893.25,0.9866052404069661,580372.1875,0.9634913087545611
1270375.5,0.9887085198344682,577220.6875,0.9636895517662744
973399.25,0.9950213306603078,552068.625,0.9652717625852786
836003.5,0.9959787343707436,515688.375,0.9675602838412867
667654.0,0.9978243435384836,480956.84375,0.9697450924416808
587473.0625,0.9975863721066288,469878.40625,0.9704419878691483
577568.625,0.9980627335079252,450018.75,0.9716912767436534
617902.4375,0.9971639093808357,482335.03125,0.9696583983091766
494450.5625,0.9980377612897747,469139.875,0.9704884494089245
