loss,r2,loss_test,r2_test
30557728.0,0.9303774910072105,1381317.375,0.9131073199838725
27235298.0,0.9563190883672522,1208406.25,0.923984417125865
25954490.0,0.958666639629773,1159704.625,0.9270480185797028
23129812.0,0.9548795805280489,1059017.0,0.933381837653986
24482892.0,0.9300541706645371,1119893.125,0.9295523873614027
20907502.0,0.9366322257423074,964395.0,0.9393341025789788
16399730.0,0.9560123545656748,779770.25,0.9509480418237034
15203580.0,0.9687429597042627,710656.875,0.9552956647777247
12863318.0,0.9659460112424824,617850.5,0.961133711368206
11081414.0,0.9623115783743413,538861.5,0.966102568078525
12180250.0,0.9632084516341872,576746.4375,0.9637193890210538
9981565.0,0.9643643404997261,498949.78125,0.9686132380855623
13389453.0,0.9713278766382161,610268.5,0.961610662715373
9946661.0,0.9534401186716824,526459.0,0.9668827488824936
9092033.0,0.9625164334367249,494629.78125,0.9688849887109638
7997261.0,0.9725591475378672,449771.125,0.9717068548324875
7817696.0,0.9779043883835663,452140.3125,0.9715578188364008
8039449.0,0.9807802829535288,464550.34375,0.9707771557877236
7227683.0,0.9819842963792903,440890.375,0.9722655025299547
