loss,r2,loss_test,r2_test
215832880.0,-0.07418634952430891,15667142.0,0.014448144200876145
211162384.0,0.03563472990520833,15265153.0,0.03973566893075309
204352320.0,0.027232829484650445,14802801.0,0.06882013515476992
195843968.0,0.07255742234655604,14178918.0,0.10806576716737981
172480496.0,0.13501929191917683,12497210.0,0.21385484573893987
120418192.0,0.4463705419506201,8670056.0,0.45460448889810534
51594148.0,0.708485089210364,3457924.25,0.782476996145468
34494332.0,0.8464552990416025,2243775.25,0.8588538533685329
29406400.0,0.8848334785983085,1872542.875,0.8822064796300952
25268046.0,0.9176327120875986,1564914.0,0.9015580613007824
22679128.0,0.942011287501307,1369212.625,0.9138687879790993
24076712.0,0.9377775309020018,1464210.125,0.9078929046367114
21713640.0,0.950858710007605,1295643.5,0.918496690704101
21646108.0,0.9542710382957527,1291424.0,0.9187621206393082
22164448.0,0.9463065507335996,1327227.625,0.9165098751516605
