loss,r2,loss_test,r2_test
117361016.0,0.7030454620871365,2023760.75,0.8726940061944493
92830096.0,0.9309160812575589,1447715.5,0.9089305110992169
95190216.0,0.9185266164234963,1529491.5,0.9037863438831227
67517416.0,0.9033998089331372,1108484.625,0.9302700460029588
63658444.0,0.9083645865234564,1056849.875,0.9335181755510732
58669900.0,0.9007870237152584,1046978.1875,0.9341391531590256
53128896.0,0.904606134282015,955648.125,0.9398843340082499
49337632.0,0.8655174462694035,958997.25,0.9396736486388007
38907924.0,0.9646451867322557,730777.0625,0.9540299903368151
27839348.0,0.9632006089466593,593608.875,0.9626586400297842
32719162.0,0.946553006632422,717035.5,0.9548944138842632
29705322.0,0.9573583709832728,624723.8125,0.9607013378888744
21291914.0,0.9849952555140372,495340.71875,0.9688402702109908
22043324.0,0.9809431351004454,505983.8125,0.9681707584971901
