loss,r2,loss_test,r2_test
28618208.0,0.9320630858746637,1224552.375,0.9229687274104817
26547820.0,0.9355078215617074,1173315.375,0.9261918312100331
23887136.0,0.9412618116003669,1103531.125,0.9305816519904964
21681984.0,0.9436747727171935,1054948.625,0.9336377704285075
22373992.0,0.9289586682064885,1139888.5,0.9282945591412239
16237711.0,0.9639022474122465,865598.375,0.9455489689103418
14072932.0,0.9642839899288914,741868.1875,0.9533322942837045
12233856.0,0.9658270971036009,648996.0,0.9591744816405361
10038660.0,0.9699665851613413,545366.25,0.9656933811377698
8751962.0,0.9747911761652128,497304.53125,0.9687167326743019
8205733.0,0.9817819721596518,476276.71875,0.9700395037626914
7533295.5,0.97973840468056,448489.40625,0.9717874803925607
7735529.0,0.9809836929960917,456600.4375,0.9712772509882969
7642052.5,0.9784991873331549,451753.0625,0.9715821772347106
