loss,r2,loss_test,r2_test
6962290.5,0.9715836736135788,1187757.375,0.9252833466317703
4179578.25,0.9845247067615808,917651.125,0.9422745557084938
3093608.75,0.9917923149624434,639908.1875,0.9597461557209928
2779348.0,0.9905088121439168,618803.75,0.9610737447080151
1212182.5,0.9976265535675372,584512.75,0.9632308400487188
3207043.5,0.9887626749882358,608530.6875,0.9617199774395139
1068943.375,0.9928813182638384,543557.9375,0.965807130313772
706063.1875,0.9976887256307502,518242.75,0.9673995984198069
543843.4375,0.9983281576757097,493604.9375,0.9689494604365314
588837.5625,0.9971918832344022,443628.90625,0.9720932316113948
