loss,r2,loss_test,r2_test
434948064.0,0.7964436624304204,797447.1875,0.9498360654056184
261341952.0,0.916919498388657,466963.21875,0.9706253736767911
199908448.0,0.9473887680473712,387845.75,0.9756023096952331
190634032.0,0.9058866584276154,388781.375,0.97554345459225
175667520.0,0.9500790668364713,348264.90625,0.9780921675726609
185263360.0,0.9488671340902118,391106.375,0.9753971959342302
180292352.0,0.9666580454314739,374973.28125,0.9764120586752814
158169216.0,0.9573770715123607,348340.8125,0.978087392337993
185442384.0,0.9702440850507218,403572.625,0.9746130013228121
169568736.0,0.9475144411928872,368912.625,0.9767933124485372
151081520.0,0.9380266943873116,361698.28125,0.9772471345959608
147501680.0,0.9342624054648183,360712.8125,0.9773091213817985
135036640.0,0.9602196082865039,329912.53125,0.979246638775056
149313536.0,0.9403724088079874,380562.5,0.9760604661950634
150336928.0,0.9457666582879709,375228.125,0.9763960308415897
136114096.0,0.9711610316486705,346872.21875,0.9781797761304933
137207104.0,0.969401322789629,350794.09375,0.9779330680259168
163697536.0,0.9680788676925779,395723.1875,0.9751067727027665
158620272.0,0.9483550190466251,406872.40625,0.9744054236680673
208893728.0,0.9791119305787533,471842.5625,0.9703184378562603
