loss,r2,loss_test,r2_test
6273669.5,0.9422649681555018,1392961.0,0.9123748768830852
3875736.0,0.9868444980103278,917412.3125,0.9422895742522722
3112951.5,0.9859269392195745,684494.0,0.9569414591857852
2574769.5,0.9834909385450394,626912.6875,0.9605636470756213
2218750.25,0.9846214596475475,626401.3125,0.9605958141910634
2650743.0,0.9673989027742124,590405.125,0.9628601749032721
1645503.0,0.9861167800327577,576240.9375,0.9637511876859474
1562071.625,0.9886388194578001,560454.875,0.9647442170728453
1467771.375,0.9894477748904764,543112.75,0.9658351336630736
1571835.5,0.98862113105188,513568.09375,0.9676936616462742
1551381.625,0.9918523644037573,659947.875,0.9584855453924934
1298857.75,0.9893836370343735,579787.0625,0.9635281168986755
1099803.0,0.9903868566163867,519401.3125,0.9673267222027557
1015797.5625,0.9929656801318901,586007.375,0.963136818946839
